Date,Price,"Vol., thsd."
07/10/2002,240,19.61
04/10/2002,241.75,11.29
03/10/2002,242,16.12
02/10/2002,247.25,14.45
01/10/2002,249,12.87
30/09/2002,245.75,8.98
27/09/2002,244.5,8.45
26/09/2002,243.75,7.19
25/09/2002,245,9.47
24/09/2002,247,7.89
23/09/2002,246.75,4.7
20/09/2002,242,6.9
19/09/2002,239.5,4.4
18/09/2002,240,5.78
17/09/2002,234.25,4.74
16/09/2002,240.5,5.46
13/09/2002,240.25,5.36
12/09/2002,235,17.61
11/09/2002,241.5,16.85
10/09/2002,243,18.69
09/09/2002,239.75,13.84
06/09/2002,242.75,14.36
05/09/2002,234.75,26.11
04/09/2002,230.75,15.52
03/09/2002,225.75,10.26
02/09/2002,232.5,5.89
30/08/2002,233.25,8.12
29/08/2002,230.25,6.77
28/08/2002,231.5,4.97
27/08/2002,232.75,5.43
23/08/2002,230.25,5.73
22/08/2002,230,8.04
21/08/2002,232.75,12.1
20/08/2002,227,9.58
19/08/2002,226.5,6.34
16/08/2002,226,8.78
15/08/2002,222.5,6.37
14/08/2002,217.5,10.48
13/08/2002,214.5,9.4
12/08/2002,208.5,20.86
09/08/2002,210.25,20.12
08/08/2002,208.25,14.35
07/08/2002,208.75,18.7
06/08/2002,210.5,11.1
05/08/2002,206.75,10.32
02/08/2002,207.25,16.47
01/08/2002,209.75,9.81
31/07/2002,213.75,14.73
30/07/2002,215,13.8
29/07/2002,208.25,4.45
26/07/2002,207.25,6.79
25/07/2002,208,8.62
24/07/2002,208.5,12.66
23/07/2002,209.75,8.01
22/07/2002,208,5.65
19/07/2002,214.25,5.19
18/07/2002,217.5,8.28
17/07/2002,216.25,7.66
16/07/2002,216.5,6.11
15/07/2002,217.75,8.24
12/07/2002,216,6.53
11/07/2002,213,18.73
10/07/2002,212,22.96
09/07/2002,204.75,15.49
08/07/2002,206,13.94
05/07/2002,209,7.58
04/07/2002,209.75,5.44
03/07/2002,210.75,15.45
02/07/2002,210.5,20.9
01/07/2002,209.5,12.27
28/06/2002,207.75,8.2
27/06/2002,208.25,8.43
26/06/2002,203.75,5.22
25/06/2002,207.5,8.99
24/06/2002,205.75,6.28
21/06/2002,199.25,7.21
20/06/2002,201.5,6.81
19/06/2002,205.75,11.53
18/06/2002,203.25,4.16
17/06/2002,207.75,5.11
14/06/2002,204,8.62
13/06/2002,203.5,11.37
12/06/2002,194.5,19.41
11/06/2002,189,20.84
10/06/2002,191.5,23.92
07/06/2002,191.75,23.92
06/06/2002,190.75,15.68
05/06/2002,195,10.68
31/05/2002,196.25,7.6
30/05/2002,195.25,9.59
29/05/2002,196.75,11.26
28/05/2002,201.25,10.4
27/05/2002,201.25,4.23
24/05/2002,203.25,8.78
23/05/2002,205.75,5.67
22/05/2002,207.75,6.58
21/05/2002,209,5.3
20/05/2002,213,4.27
17/05/2002,208.5,8.63
16/05/2002,210.5,7.94
15/05/2002,217,7.89
14/05/2002,216.75,6.24
13/05/2002,211.75,4.64
10/05/2002,211.5,24.15
09/05/2002,205.5,23.5
08/05/2002,206.5,16.85
07/05/2002,200.75,18.17
03/05/2002,201.25,8.63
02/05/2002,199.75,13.49
01/05/2002,207.25,8.72
30/04/2002,211,10.26
29/04/2002,210.25,6.3
26/04/2002,206.75,4.97
25/04/2002,206,7.12
24/04/2002,202.75,5.15
23/04/2002,204.75,6.57
22/04/2002,200.75,6.41
19/04/2002,200,4.03
18/04/2002,202.5,9.03
17/04/2002,198.25,7.38
16/04/2002,196.25,9.17
15/04/2002,191.25,11.65
12/04/2002,191.25,10.02
11/04/2002,196.5,19.31
10/04/2002,205,20
09/04/2002,206,17.37
08/04/2002,212,13.98
05/04/2002,209.5,10.14
04/04/2002,217.5,11.92
03/04/2002,215.25,12.14
02/04/2002,216,6.26
28/03/2002,203.25,7.13
27/03/2002,202.25,4.08
26/03/2002,199.75,6.06
25/03/2002,198,5.47
22/03/2002,201.5,5.62
21/03/2002,198.75,4.64
20/03/2002,207,6.53
19/03/2002,201.75,5.11
18/03/2002,198.5,4.44
15/03/2002,197.25,6.85
14/03/2002,197.5,5.63
13/03/2002,199,5.71
12/03/2002,191.5,27.33
11/03/2002,195.25,16.58
08/03/2002,188.25,17.03
07/03/2002,193.5,15.28
06/03/2002,182.5,11.54
05/03/2002,183,10.25
04/03/2002,178.5,5.76
01/03/2002,180,13.78
28/02/2002,171.5,8.53
27/02/2002,172.25,13.65
26/02/2002,165.5,4.99
25/02/2002,164.25,5.16
22/02/2002,168,3.47
21/02/2002,168.5,7.34
20/02/2002,164.5,5.11
19/02/2002,169.25,2.49
18/02/2002,168,2.55
15/02/2002,172,6.74
14/02/2002,172.25,8.96
13/02/2002,170.5,7.79
12/02/2002,173.5,27.13
11/02/2002,164.25,15.85
08/02/2002,164.75,14.37
07/02/2002,160,18.68
06/02/2002,166,8.13
05/02/2002,164.75,9.24
04/02/2002,166.5,11.24
01/02/2002,167.25,14.89
31/01/2002,160.75,12.17
30/01/2002,156.5,11.29
29/01/2002,162,8.89
28/01/2002,164.25,7.33
25/01/2002,161,9.07
24/01/2002,164.5,9.2
23/01/2002,163,12
22/01/2002,160.25,8.83
21/01/2002,160.25,3.88
18/01/2002,158.5,5.12
17/01/2002,159,11.36
16/01/2002,162.5,8.33
15/01/2002,162.75,6.29
14/01/2002,160.75,9.81
11/01/2002,169.25,6.8
10/01/2002,165.75,20.43
09/01/2002,166.5,17.73
08/01/2002,173.75,17.46
07/01/2002,174,15.44
04/01/2002,174.5,13.41
03/01/2002,173,12.54
02/01/2002,174.75,10.32
31/12/2001,169.25,2.15
28/12/2001,172.5,5.23
27/12/2001,175.5,4.62
24/12/2001,167,1.95
21/12/2001,167,5.2
20/12/2001,171.75,6.59
19/12/2001,173.75,12.08
18/12/2001,170.5,5.6
17/12/2001,167.5,5.47
14/12/2001,167,7.66
13/12/2001,159.25,7.21
12/12/2001,156,19.04
11/12/2001,152.75,18.69
10/12/2001,155.5,13.73
07/12/2001,155.25,14.41
06/12/2001,161.25,13.6
05/12/2001,168.25,14.47
04/12/2001,168,12.44
03/12/2001,171.25,8.86
30/11/2001,163.75,12.72
29/11/2001,162.75,9.75
28/11/2001,163.5,9.68
27/11/2001,169.5,8.69
26/11/2001,164.25,6.37
23/11/2001,169.75,5.14
22/11/2001,175,8.96
21/11/2001,167,5.82
20/11/2001,169.5,11.09
19/11/2001,157.25,8.61
16/11/2001,162.5,8.03
15/11/2001,161.75,12.86
14/11/2001,173,7.03
13/11/2001,187.75,6.55
12/11/2001,182.75,22.48
09/11/2001,191.75,19.29
08/11/2001,183,17
07/11/2001,176,10.92
06/11/2001,175.5,13.89
05/11/2001,176.75,10.87
02/11/2001,175.25,13.57
01/11/2001,182.5,11.76
31/10/2001,183.75,9.79
30/10/2001,190,7.56
29/10/2001,192.75,6.11
26/10/2001,191,5.59
25/10/2001,196,5.42
24/10/2001,195.5,10.64
23/10/2001,191.5,8.52
22/10/2001,193.5,5.83
19/10/2001,190.5,7.85
18/10/2001,190.5,12.76
17/10/2001,189.25,12.03
16/10/2001,196.5,12.04
15/10/2001,194.25,8.61
12/10/2001,198.5,7.5
11/10/2001,206.25,18.98
10/10/2001,201.25,13.54
09/10/2001,200.5,12.78
08/10/2001,201,12.02
05/10/2001,205.5,10.03
04/10/2001,201.5,15.25
03/10/2001,199,11.53
02/10/2001,205.75,9.52
01/10/2001,203.75,11.73
28/09/2001,209,10.65
27/09/2001,206,11.43
26/09/2001,195.5,14.59
25/09/2001,194.25,14.19
24/09/2001,196.25,10.88
21/09/2001,226.75,6.42
20/09/2001,228.5,8.81
19/09/2001,228.5,10.3
18/09/2001,243.75,10.05
17/09/2001,253,8.44
14/09/2001,263.5,10.97
13/09/2001,253.75,5.85
12/09/2001,252,26.71
11/09/2001,258,26.38
10/09/2001,243.5,12.9
07/09/2001,243.25,14.43
06/09/2001,236.75,13.98
05/09/2001,235,8.96
04/09/2001,231.5,6.62
03/09/2001,234,3.29
31/08/2001,232.75,6.55
30/08/2001,233.5,8.31
29/08/2001,235.25,7.59
28/08/2001,233.25,7.7
24/08/2001,232.25,10.42
23/08/2001,225.5,7.79
22/08/2001,225.75,5.98
21/08/2001,223.25,4.83
20/08/2001,220.75,4.2
17/08/2001,225.25,4.2
16/08/2001,227.75,3.47
15/08/2001,230.75,6.81
14/08/2001,229.5,5.29
13/08/2001,228.5,5.95
10/08/2001,230.5,15.39
09/08/2001,226.5,10.64
08/08/2001,228,10.52
07/08/2001,229,10.1
06/08/2001,224.75,6.8
03/08/2001,226.75,6.8
02/08/2001,227.75,9.17
01/08/2001,218.25,5.44
31/07/2001,219.5,6.09
30/07/2001,219.75,3.69
27/07/2001,222.25,8.55
26/07/2001,225.25,10.4
25/07/2001,221,12.09
24/07/2001,216.5,6.71
23/07/2001,218,6.09
20/07/2001,216.25,9.56
19/07/2001,214.25,9.83
18/07/2001,212.25,7.22
17/07/2001,217,5.87
16/07/2001,215.25,6.64
13/07/2001,220.5,3.26
12/07/2001,217.75,20.06
11/07/2001,222.75,16.87
10/07/2001,223.5,9.22
09/07/2001,227.5,8.86
06/07/2001,225.25,7.83
05/07/2001,220.75,8.99
04/07/2001,224.5,5.82
03/07/2001,221.5,5.07
02/07/2001,223.25,6.74
29/06/2001,227.75,12.35
28/06/2001,221.25,12.56
27/06/2001,221.75,10.09
26/06/2001,231.25,5.91
25/06/2001,230.5,7.37
22/06/2001,229.25,9.05
21/06/2001,232.75,7.87
20/06/2001,233.5,8.97
19/06/2001,240.25,8.48
18/06/2001,242.25,5.92
15/06/2001,248,9.99
14/06/2001,248.25,9.3
13/06/2001,246.75,9.94
12/06/2001,245.75,26.8
11/06/2001,244,24.5
08/06/2001,235.5,10.63
07/06/2001,234.75,14.86
06/06/2001,232,15.46
05/06/2001,235.5,10.46
04/06/2001,235,9.88
01/06/2001,233.5,8.3
31/05/2001,231,9.48
30/05/2001,236.5,10.04
29/05/2001,238,7.66
25/05/2001,236.5,5.92
24/05/2001,239.5,6.15
23/05/2001,243,7.79
22/05/2001,242.75,7.46
21/05/2001,243.75,7.73
18/05/2001,240.25,6.48
17/05/2001,235,6.54
16/05/2001,230.75,9.27
15/05/2001,229.5,8.24
14/05/2001,225.75,7.66
11/05/2001,230,5.79
10/05/2001,234.25,19.83
09/05/2001,231.5,18.98
08/05/2001,230.75,12.39
04/05/2001,233.25,10.57
03/05/2001,231.25,7.65
02/05/2001,226.75,11.89
01/05/2001,229.75,10.59
30/04/2001,231.75,4.01
27/04/2001,229.25,6.62
26/04/2001,228.75,11.35
25/04/2001,224.25,8.3
24/04/2001,226,7.26
23/04/2001,225.5,5.02
20/04/2001,226.5,6.09
19/04/2001,228.5,7.48
18/04/2001,227,7.88
17/04/2001,233.25,7.88
12/04/2001,231,8.26
11/04/2001,230.25,20.13
10/04/2001,229,22.34
09/04/2001,217.25,11.63
06/04/2001,214,10.91
05/04/2001,218.75,13.25
04/04/2001,213.5,10.85
03/04/2001,204.75,10.92
02/04/2001,204,5.45
30/03/2001,208.25,6.09
29/03/2001,210,4.99
28/03/2001,215,6.14
27/03/2001,217.75,5.22
26/03/2001,213.75,4.96
23/03/2001,212.5,9.56
22/03/2001,208,10.3
21/03/2001,208.25,7.14
20/03/2001,207.75,4.8
19/03/2001,207,6.69
16/03/2001,213,7.35
15/03/2001,209,6.98
14/03/2001,214,4.92
13/03/2001,214.75,5.16
12/03/2001,218,12.74
09/03/2001,220.75,13.49
08/03/2001,224.5,8.33
07/03/2001,222,11.73
06/03/2001,219.75,7.4
05/03/2001,225.25,12.54
02/03/2001,220.5,8.28
01/03/2001,215.5,6.23
28/02/2001,217.5,8.92
27/02/2001,216.25,5.73
26/02/2001,220.5,4.87
23/02/2001,222.5,5.31
22/02/2001,218.5,5.83
21/02/2001,219.75,2.55
20/02/2001,224.25,6.7
19/02/2001,225.5,3.77
16/02/2001,222,6.34
15/02/2001,220,5.59
14/02/2001,229.5,6
13/02/2001,226.75,3.94
12/02/2001,231.5,16.01
09/02/2001,236.25,18.13
08/02/2001,238,15.9
07/02/2001,231.25,13.68
06/02/2001,229,14.62
05/02/2001,225.75,10.41
02/02/2001,225,11.22
01/02/2001,215.75,10.66
31/01/2001,213.5,10.31
30/01/2001,216,8.29
29/01/2001,220.75,9.64
26/01/2001,225.75,6.92
25/01/2001,220.25,5.74
24/01/2001,221,9.89
23/01/2001,223.75,6.06
22/01/2001,227,5.49
19/01/2001,224,9.2
18/01/2001,218.25,4.6
17/01/2001,216,7.61
16/01/2001,225,9.89
15/01/2001,224,1.99
12/01/2001,223,5.24
11/01/2001,227,16.14
10/01/2001,224.25,17.43
09/01/2001,217.25,17.31
08/01/2001,226.25,14.02
05/01/2001,234,10.54
04/01/2001,229.75,13.59
03/01/2001,227.25,11.73
02/01/2001,233,6.53
29/12/2000,238,4.2
28/12/2000,234.75,4.53
27/12/2000,237.25,4.61
22/12/2000,227,3.37
21/12/2000,229.5,6.53
20/12/2000,232.75,4.18
19/12/2000,239,3.46
18/12/2000,244.25,4.91
15/12/2000,234.25,7.89
14/12/2000,232,6.49
13/12/2000,251,7.12
12/12/2000,253,19.61
11/12/2000,259.25,20.81
08/12/2000,257,16.65
07/12/2000,267,13.18
06/12/2000,266.25,17.45
05/12/2000,276,15.29
04/12/2000,285.5,13.22
01/12/2000,287.5,6.49
30/11/2000,294.75,9.01
29/11/2000,287.5,12.23
28/11/2000,288,12.56
27/11/2000,302.5,9.37
24/11/2000,307.5,3.06
23/11/2000,308,3.69
22/11/2000,308.25,8.13
21/11/2000,308,8.75
20/11/2000,311.75,12.46
17/11/2000,299.5,8.93
16/11/2000,300.75,8.63
15/11/2000,301.25,14.2
14/11/2000,292,12.97
13/11/2000,289.25,8.32
10/11/2000,298.25,16.43
09/11/2000,293.25,20.7
08/11/2000,281.5,13.59
07/11/2000,281,13.17
06/11/2000,272.25,12.49
03/11/2000,274.25,7.88
02/11/2000,279.25,5.87
01/11/2000,285,9.4
31/10/2000,275.75,6.85
30/10/2000,283.25,5.21
27/10/2000,286.5,4.9
26/10/2000,289.5,8.21
25/10/2000,290.75,7.72
24/10/2000,296.5,9.39
23/10/2000,290.5,8.76
20/10/2000,288,7.87
19/10/2000,293.75,7.27
18/10/2000,292.25,11.82
17/10/2000,289.5,10.98
16/10/2000,304,6.19
13/10/2000,315.5,10.4
12/10/2000,329.5,23.76
11/10/2000,308.25,17.89
10/10/2000,303.75,17.87
09/10/2000,290,14.41
06/10/2000,284.25,9.66
05/10/2000,282.25,10.89
04/10/2000,291.5,10.12
03/10/2000,292.5,10.31
02/10/2000,294.25,7.97
29/09/2000,283.25,7.58
28/09/2000,282.25,7.63
27/09/2000,290.5,10.81
26/09/2000,285.75,14.36
25/09/2000,293.25,9.94
22/09/2000,307.25,7.24
21/09/2000,310,8.02
20/09/2000,316.25,10.83
19/09/2000,313.5,6.87
18/09/2000,321.25,5.63
15/09/2000,316.75,5.47
14/09/2000,304.5,9.46
13/09/2000,311,9.53
12/09/2000,330.25,22.33
11/09/2000,330,15.81
08/09/2000,315,11.57
07/09/2000,317.75,11.54
06/09/2000,311,10.83
05/09/2000,306.5,8.84
04/09/2000,310.25,5.74
01/09/2000,302,7.62
31/08/2000,305.5,10.51
30/08/2000,300.5,11.61
29/08/2000,304.75,9.96
25/08/2000,296.25,9.31
24/08/2000,294,10.8
23/08/2000,294,12.06
22/08/2000,283.5,7.47
21/08/2000,284.5,7.98
18/08/2000,278,10.07
17/08/2000,275.25,9.76
16/08/2000,267.25,10.43
15/08/2000,269,12.28
14/08/2000,265.5,10.1
11/08/2000,266.5,8.92
10/08/2000,261.75,15.24
09/08/2000,256,18.06
08/08/2000,248.25,10.43
07/08/2000,250,12.74
04/08/2000,249.75,15.45
03/08/2000,243.25,8.16
02/08/2000,243,10.97
01/08/2000,237.25,11.4
31/07/2000,236.25,9
28/07/2000,241.75,9.95
27/07/2000,242,5.5
26/07/2000,242.75,10.3
25/07/2000,241,12.85
24/07/2000,242,6.26
21/07/2000,244.75,8.96
20/07/2000,250.75,6.53
19/07/2000,249.25,4.97
18/07/2000,247.75,4.61
17/07/2000,244,4.08
14/07/2000,249.25,7.6
13/07/2000,247,7.52
12/07/2000,243.5,16.63
11/07/2000,238.25,16.76
10/07/2000,238.25,12.06
07/07/2000,237.75,11.25
06/07/2000,243,12.36
05/07/2000,244.25,15.31
04/07/2000,249.25,10.08
03/07/2000,256.25,3.55
30/06/2000,253.5,7.44
29/06/2000,249.5,9.07
28/06/2000,247.25,7.91
27/06/2000,241.25,7.98
26/06/2000,244.5,7.65
23/06/2000,242.75,5.54
22/06/2000,239.5,6.74
21/06/2000,238,8.37
20/06/2000,228.75,3.7
19/06/2000,221.25,5.08
16/06/2000,227.25,8.13
15/06/2000,231.5,5.74
14/06/2000,236.25,5.69
13/06/2000,237,10.13
12/06/2000,234,14.39
09/06/2000,226.75,18.09
08/06/2000,228.5,11.35
07/06/2000,223.25,11.34
06/06/2000,227.75,9.6
05/06/2000,223.25,11.54
02/06/2000,228.5,6.41
01/06/2000,225.5,8.37
31/05/2000,225.25,6.55
30/05/2000,228.5,4.88
26/05/2000,230,3.49
25/05/2000,228.5,5.68
24/05/2000,225.5,3.95
23/05/2000,219.75,4.06
22/05/2000,221.75,4.83
19/05/2000,229,8.58
18/05/2000,229.5,5.63
17/05/2000,223.25,4.04
16/05/2000,224.75,5.66
15/05/2000,224,3.72
12/05/2000,227,4.94
11/05/2000,226,21.78
10/05/2000,218,18.41
09/05/2000,213,12.68
08/05/2000,205.75,10.19
05/05/2000,202,7.84
04/05/2000,205.75,12.44
03/05/2000,207.75,8.35
02/05/2000,208.25,9.75
28/04/2000,203,8.51
27/04/2000,200,7.81
26/04/2000,197.75,8.4
25/04/2000,199.25,4
20/04/2000,202,4.8
19/04/2000,201.25,10
18/04/2000,195.25,7.64
17/04/2000,192.75,7.21
14/04/2000,192.5,5.02
13/04/2000,193.75,8.74
12/04/2000,193.5,19.39
11/04/2000,191.5,19.7
10/04/2000,191.25,12.88
07/04/2000,196.5,7.46
06/04/2000,197.5,9.79
05/04/2000,197,11.48
04/04/2000,195,6.44
03/04/2000,201.75,6.32
31/03/2000,198.75,7.19
30/03/2000,196.5,7.02
29/03/2000,195.75,10.38
28/03/2000,202,5.24
27/03/2000,202.25,3.79
24/03/2000,205.75,4.44
23/03/2000,201.25,6.01
22/03/2000,203.5,6.74
21/03/2000,202,7.94
20/03/2000,201.5,7.34
17/03/2000,209.25,4.94
16/03/2000,207.5,7.69
15/03/2000,206.25,6.12
14/03/2000,213,5.23
13/03/2000,217.25,3.57
10/03/2000,224.25,14.65
09/03/2000,223.25,18.85
08/03/2000,237.75,16.78
07/03/2000,244,12.4
06/03/2000,230,8.68
03/03/2000,229,9.94
02/03/2000,230.25,11.53
01/03/2000,227.25,9.87
29/02/2000,223,7.12
28/02/2000,219.5,5.43
25/02/2000,220.25,8.2
24/02/2000,213,5.15
23/02/2000,211.75,6.1
22/02/2000,208.5,6.1
21/02/2000,209.75,4.29
18/02/2000,212,4.54
17/02/2000,214.75,4.11
16/02/2000,218.25,5.71
15/02/2000,216,5.78
14/02/2000,215.25,3.12
11/02/2000,213.75,4.9
10/02/2000,215.25,18.04
09/02/2000,217.5,21.72
08/02/2000,218.25,18.77
07/02/2000,223,9.64
04/02/2000,221.5,11.48
03/02/2000,221.75,12.76
02/02/2000,217.25,12.26
01/02/2000,217.75,8.01
31/01/2000,215.25,9.87
28/01/2000,214.25,7.96
27/01/2000,217.5,10.69
26/01/2000,221.5,8.91
25/01/2000,220.25,8.34
24/01/2000,219.25,11.32
21/01/2000,225.75,11.66
20/01/2000,219.25,11.77
19/01/2000,216.5,7.33
18/01/2000,216.5,9.9
17/01/2000,215,5.68
14/01/2000,208.75,4.82
13/01/2000,203.5,4.39
12/01/2000,205,20.37
11/01/2000,198.25,17.77
10/01/2000,193,19.16
07/01/2000,199.75,15.43
06/01/2000,205,13.73
05/01/2000,205.25,10.4
04/01/2000,204.5,10.71
